district,timestamp,lat,lon,temp,feels_like,pressure,humidity,clouds,wind_speed,wind_deg,weather_main,weather_desc,PM2_5,FormattedDateTime
Prawet,1742079600,13.7196,100.6698,301.98,308.98,1010,93,20,3.09,190,Clouds,few clouds,42.12,2025-03-15 23:00:00
Prawet,1742083200,13.7196,100.6698,301.98,308.98,1011,93,20,2.57,190,Clouds,few clouds,53.42,2025-03-16 00:00:00
Prawet,1742086800,13.7196,100.6698,303.93,310.93,1011,92,40,3.6,190,Clouds,scattered clouds,63.05,2025-03-16 01:00:00
Prawet,1742090400,13.7196,100.6698,304.9,311.9,1012,84,40,5.66,180,Clouds,scattered clouds,73.12,2025-03-16 02:00:00
Prawet,1742094000,13.7196,100.6698,306.25,313.25,1012,69,20,3.6,220,Clouds,few clouds,97.59,2025-03-16 03:00:00
Prawet,1742097600,13.7196,100.6698,306.95,313.95,1011,71,20,4.63,210,Clouds,few clouds,56.54,2025-03-16 04:00:00
Prawet,1742101200,13.7196,100.6698,308.12,315.12,1010,70,20,3.09,190,Clouds,few clouds,56.33,2025-03-16 05:00:00
Prawet,1742104800,13.7196,100.6698,309.56,316.56,1009,67,20,3.6,240,Clouds,few clouds,59.51,2025-03-16 06:00:00
Prawet,1742108400,13.7196,100.6698,309.49,316.49,1008,68,40,3.6,190,Clouds,scattered clouds,58.75,2025-03-16 07:00:00
Prawet,1742112000,13.7196,100.6698,309.74,316.74,1006,68,40,5.14,210,Clouds,scattered clouds,63.03,2025-03-16 08:00:00
Prawet,1742115600,13.7196,100.6698,309.94,316.94,1006,68,40,4.12,220,Clouds,scattered clouds,67.22,2025-03-16 09:00:00
Prawet,1742119200,13.7196,100.6698,309.53,316.53,1006,62,20,5.14,190,Clouds,few clouds,72.84,2025-03-16 10:00:00
Prawet,1742122800,13.7196,100.6698,306.12,308.3,1007,46,20,5.14,200,Rain,light rain,74.59,2025-03-16 11:00:00
Prawet,1742126400,13.7196,100.6698,305.3,308.3,1008,52,20,5.14,190,Clouds,few clouds,69.09,2025-03-16 12:00:00
Prawet,1742130000,13.7196,100.6698,303.12,308.12,1009,70,20,5.66,190,Clouds,few clouds,55.75,2025-03-16 13:00:00
Prawet,1742133600,13.7196,100.6698,303.3,307.36,1010,65,20,4.63,190,Clouds,few clouds,53.89,2025-03-16 14:00:00
Prawet,1742137200,13.7196,100.6698,303.13,308.14,1010,70,20,4.63,190,Clouds,few clouds,61.75,2025-03-16 15:00:00
Prawet,1742140800,13.7196,100.6698,303.13,308.88,1010,73,20,5.14,180,Clouds,few clouds,65.65,2025-03-16 16:00:00
Prawet,1742144400,13.7196,100.6698,303.13,309.14,1010,74,20,4.63,180,Clouds,few clouds,57.32,2025-03-16 17:00:00
Prawet,1742148000,13.7196,100.6698,302.96,307.73,1009,70,20,5.14,170,Clouds,few clouds,49.97,2025-03-16 18:00:00
Prawet,1742151600,13.7196,100.6698,302.13,307.0,1008,76,20,3.09,180,Clouds,few clouds,48.84,2025-03-16 19:00:00
Prawet,1742155200,13.7196,100.6698,302.13,307.0,1008,76,20,3.09,160,Clouds,few clouds,49.48,2025-03-16 20:00:00
Prawet,1742158800,13.7196,100.6698,301.96,307.37,1008,80,20,3.09,170,Clouds,few clouds,49.42,2025-03-16 21:00:00
Prawet,1742162400,13.7196,100.6698,302.58,309.58,1009,91,40,2.57,100,Rain,light rain,50.39,2025-03-16 22:00:00
Prawet,1742166000,13.7196,100.6698,302.25,309.25,1009,90,40,2.57,140,Clouds,scattered clouds,53.64,2025-03-16 23:00:00
Prawet,1742169600,13.7196,100.6698,301.49,308.49,1010,94,40,3.09,80,Clouds,scattered clouds,60.34,2025-03-17 00:00:00
Prawet,1742173200,13.7196,100.6698,300.96,305.52,1012,85,20,3.6,110,Clouds,few clouds,55.23,2025-03-17 01:00:00
Prawet,1742176800,13.7196,100.6698,302.72,309.72,1012,87,75,3.09,110,Clouds,broken clouds,54.3,2025-03-17 02:00:00
Prawet,1742180400,13.7196,100.6698,305.29,312.29,1012,83,20,3.09,140,Clouds,few clouds,61.41,2025-03-17 03:00:00
Prawet,1742184000,13.7196,100.6698,306.51,313.51,1012,78,75,4.12,130,Clouds,broken clouds,35.14,2025-03-17 04:00:00
Prawet,1742187600,13.7196,100.6698,308.1,315.1,1011,76,11,3.19,151,Clouds,few clouds,32.39,2025-03-17 05:00:00
Prawet,1742191200,13.7196,100.6698,308.69,315.69,1009,67,20,4.12,130,Clouds,few clouds,32.59,2025-03-17 06:00:00
Prawet,1742194800,13.7196,100.6698,308.53,315.53,1008,53,20,4.12,160,Clouds,few clouds,34.67,2025-03-17 07:00:00
Prawet,1742198400,13.7196,100.6698,308.38,314.38,1008,50,40,3.6,170,Clouds,scattered clouds,33.66,2025-03-17 08:00:00
Prawet,1742202000,13.7196,100.6698,308.54,313.57,1007,47,40,4.63,190,Clouds,scattered clouds,27.77,2025-03-17 09:00:00
Prawet,1742205600,13.7196,100.6698,306.3,311.31,1008,55,20,6.69,190,Clouds,few clouds,30.43,2025-03-17 10:00:00
Prawet,1742209200,13.7196,100.6698,307.18,314.18,1008,65,20,6.17,190,Clouds,few clouds,42.14,2025-03-17 11:00:00
Prawet,1742212800,13.7196,100.6698,305.96,312.96,1009,71,20,5.66,180,Clouds,few clouds,55.04,2025-03-17 12:00:00
Prawet,1742216400,13.7196,100.6698,303.13,309.14,1010,74,20,6.17,200,Clouds,few clouds,64.82,2025-03-17 13:00:00
Prawet,1742220000,13.7196,100.6698,303.13,309.14,1011,74,40,6.17,190,Clouds,scattered clouds,72.37,2025-03-17 14:00:00
Prawet,1742223600,13.7196,100.6698,303.13,309.14,1012,74,20,5.66,190,Clouds,few clouds,77.16,2025-03-17 15:00:00
Prawet,1742227200,13.7196,100.6698,302.3,307.01,1012,74,20,5.14,190,Clouds,few clouds,74.67,2025-03-17 16:00:00
Prawet,1742230800,13.7196,100.6698,302.13,307.62,1012,79,75,5.66,190,Clouds,broken clouds,67.36,2025-03-17 17:00:00
Prawet,1742234400,13.7196,100.6698,302.13,307.62,1011,79,75,4.63,190,Clouds,broken clouds,61.88,2025-03-17 18:00:00
Prawet,1742238000,13.7196,100.6698,302.39,309.39,1011,89,20,4.63,190,Clouds,few clouds,63.03,2025-03-17 19:00:00
Prawet,1742241600,13.7196,100.6698,301.66,308.66,1010,91,20,2.57,220,Clouds,few clouds,71.65,2025-03-17 20:00:00
Prawet,1742245200,13.7196,100.6698,301.33,307.66,1010,91,20,2.57,200,Clouds,few clouds,78.95,2025-03-17 21:00:00
Prawet,1742248800,13.7196,100.6698,300.68,305.59,1010,91,20,2.06,180,Clouds,few clouds,86.78,2025-03-17 22:00:00
Prawet,1742252400,13.7196,100.6698,300.61,305.65,1011,93,20,2.57,60,Clouds,few clouds,100.16,2025-03-17 23:00:00
Prawet,1742270400,13.7196,100.6698,306.58,313.58,1013,75,20,3.6,0,Clouds,few clouds,104.24,2025-03-18 04:00:00
Prawet,1742274000,13.7196,100.6698,307.34,314.34,1012,68,20,3.6,100,Clouds,few clouds,53.19,2025-03-18 05:00:00
Prawet,1742277600,13.7196,100.6698,308.5,315.5,1011,69,20,3.6,110,Clouds,few clouds,33.01,2025-03-18 06:00:00
Prawet,1742281200,13.7196,100.6698,309.34,316.34,1009,64,20,3.6,130,Clouds,few clouds,26.21,2025-03-18 07:00:00
Prawet,1742284800,13.7196,100.6698,309.36,316.36,1008,61,40,4.12,120,Clouds,scattered clouds,26.13,2025-03-18 08:00:00
Prawet,1742288400,13.7196,100.6698,309.11,315.31,1008,48,20,4.12,90,Clouds,few clouds,25.79,2025-03-18 09:00:00
Prawet,1742292000,13.7196,100.6698,309.01,314.65,1007,47,20,4.12,90,Clouds,few clouds,28.2,2025-03-18 10:00:00
Prawet,1742295600,13.7196,100.6698,308.47,313.79,1008,48,20,4.12,110,Clouds,few clouds,33.86,2025-03-18 11:00:00
Prawet,1742299200,13.7196,100.6698,307.7,313.15,1009,51,20,3.6,100,Clouds,few clouds,40.91,2025-03-18 12:00:00
Prawet,1742302800,13.7196,100.6698,304.47,309.79,1010,64,20,4.63,190,Clouds,few clouds,45.83,2025-03-18 13:00:00
Prawet,1742306400,13.7196,100.6698,303.47,308.47,1011,68,20,4.63,200,Clouds,few clouds,49.4,2025-03-18 14:00:00
Prawet,1742310000,13.7196,100.6698,303.3,309.59,1012,74,20,4.12,180,Clouds,few clouds,51.5,2025-03-18 15:00:00
Prawet,1742313600,13.7196,100.6698,303.13,309.14,1012,74,20,3.09,170,Clouds,few clouds,57.16,2025-03-18 16:00:00
Prawet,1742317200,13.7196,100.6698,303.13,307.67,1012,68,20,3.09,120,Clouds,few clouds,62.69,2025-03-18 17:00:00
Prawet,1742320800,13.7196,100.6698,303.13,305.18,1012,56,20,3.6,130,Clouds,few clouds,64.55,2025-03-18 18:00:00
Prawet,1742324400,13.7196,100.6698,302.96,304.89,1012,56,20,3.6,110,Clouds,few clouds,67.77,2025-03-18 19:00:00
Prawet,1742328000,13.7196,100.6698,301.96,303.44,1012,57,20,2.57,110,Clouds,few clouds,68.81,2025-03-18 20:00:00
Prawet,1742331600,13.7196,100.6698,301.13,302.68,1012,61,20,3.09,110,Clouds,few clouds,64.33,2025-03-18 21:00:00
Prawet,1742335200,13.7196,100.6698,300.13,301.35,1013,62,20,3.09,90,Clouds,few clouds,57.24,2025-03-18 22:00:00
Prawet,1742338800,13.7196,100.6698,300.13,301.14,1014,59,20,3.6,80,Clouds,few clouds,54.68,2025-03-18 23:00:00
Prawet,1742367600,13.7196,100.6698,307.35,314.35,1013,61,20,6.69,80,Clouds,few clouds,52.01,2025-03-19 07:00:00
Prawet,1742371200,13.7196,100.6698,307.68,314.68,1011,59,20,6.17,60,Clouds,few clouds,52.0,2025-03-19 08:00:00
Prawet,1742374800,13.7196,100.6698,307.06,309.5,1010,44,20,5.66,50,Clouds,few clouds,50.07,2025-03-19 09:00:00
Prawet,1742378400,13.7196,100.6698,307.35,314.35,1010,59,20,5.66,70,Clouds,few clouds,48.14,2025-03-19 10:00:00
Prawet,1742382000,13.7196,100.6698,307.23,314.23,1010,62,20,6.17,40,Clouds,few clouds,47.68,2025-03-19 11:00:00
Prawet,1742385600,13.7196,100.6698,306.02,308.11,1013,46,20,4.63,60,Clouds,few clouds,48.23,2025-03-19 12:00:00
Prawet,1742389200,13.7196,100.6698,305.55,307.76,1014,48,20,4.12,60,Clouds,few clouds,51.45,2025-03-19 13:00:00
Rat Burana,1741795200,13.6865,100.4925,303.13,308.63,1009,72,98,6.13,185,Clouds,overcast clouds,10.33,2025-03-12 16:00:00
Rat Burana,1741798800,13.6865,100.4925,303.13,308.88,1009,73,92,5.39,191,Clouds,overcast clouds,12.8,2025-03-12 17:00:00
Rat Burana,1741802400,13.6865,100.4925,302.13,306.4,1009,73,91,4.91,196,Clouds,overcast clouds,14.43,2025-03-12 18:00:00
Rat Burana,1741806000,13.6865,100.4925,302.13,306.79,1008,75,13,4.44,197,Clouds,few clouds,14.39,2025-03-12 19:00:00
Rat Burana,1741809600,13.6865,100.4925,302.13,306.79,1008,75,14,3.84,194,Clouds,few clouds,14.74,2025-03-12 20:00:00
Rat Burana,1741813200,13.6865,100.4925,302.13,307.0,1008,76,29,3.87,184,Clouds,scattered clouds,16.07,2025-03-12 21:00:00
Rat Burana,1741816800,13.6865,100.4925,302.13,307.2,1008,77,46,3.75,185,Clouds,scattered clouds,17.96,2025-03-12 22:00:00
Rat Burana,1741820400,13.6865,100.4925,302.13,307.2,1008,77,57,3.63,190,Clouds,broken clouds,19.29,2025-03-12 23:00:00
Rat Burana,1741824000,13.6865,100.4925,302.13,307.0,1009,76,64,3.07,195,Clouds,broken clouds,20.61,2025-03-13 00:00:00
Rat Burana,1741827600,13.6865,100.4925,301.13,303.65,1011,69,100,2.91,177,Rain,light rain,21.93,2025-03-13 01:00:00
Rat Burana,1741831200,13.6865,100.4925,306.22,310.48,1011,53,100,3.63,179,Clouds,overcast clouds,22.97,2025-03-13 02:00:00
Rat Burana,1741834800,13.6865,100.4925,307.23,312.06,1011,51,93,3.91,188,Clouds,overcast clouds,22.61,2025-03-13 03:00:00
Rat Burana,1741838400,13.6865,100.4925,304.62,306.14,1011,48,94,4.09,189,Clouds,overcast clouds,17.34,2025-03-13 04:00:00
Rat Burana,1741842000,13.6865,100.4925,306.23,310.51,1010,53,91,4.67,183,Clouds,overcast clouds,15.6,2025-03-13 05:00:00
Rat Burana,1741845600,13.6865,100.4925,308.05,313.98,1008,51,88,4.82,185,Clouds,overcast clouds,14.67,2025-03-13 06:00:00
Rat Burana,1741849200,13.6865,100.4925,308.6,315.33,1008,51,51,5.01,187,Clouds,broken clouds,12.16,2025-03-13 07:00:00
Rat Burana,1741852800,13.6865,100.4925,308.5,314.67,1007,50,76,5.1,182,Clouds,broken clouds,10.39,2025-03-13 08:00:00
Rat Burana,1741856400,13.6865,100.4925,307.49,310.02,1006,43,84,5.06,181,Clouds,broken clouds,9.23,2025-03-13 09:00:00
Rat Burana,1741860000,13.6865,100.4925,308.04,313.57,1006,50,87,4.87,178,Clouds,overcast clouds,9.81,2025-03-13 10:00:00
Rat Burana,1741863600,13.6865,100.4925,305.65,308.99,1006,52,89,5.15,175,Clouds,overcast clouds,10.61,2025-03-13 11:00:00
Rat Burana,1741867200,13.6865,100.4925,302.4,305.3,1008,64,84,6.16,184,Rain,light rain,10.52,2025-03-13 12:00:00
Rat Burana,1741870800,13.6865,100.4925,302.6,305.88,1009,65,70,6.06,178,Rain,light rain,10.67,2025-03-13 13:00:00
Rat Burana,1741874400,13.6865,100.4925,302.6,306.27,1010,67,85,6.45,183,Clouds,overcast clouds,10.22,2025-03-13 14:00:00
Rat Burana,1741878000,13.6865,100.4925,299.13,299.13,1010,67,74,5.83,186,Clouds,broken clouds,9.12,2025-03-13 15:00:00
Rat Burana,1741881600,13.6865,100.4925,301.96,305.47,1010,70,69,5.63,191,Clouds,broken clouds,7.97,2025-03-13 16:00:00
Rat Burana,1741885200,13.6865,100.4925,301.85,305.23,1010,70,41,4.81,195,Clouds,scattered clouds,7.01,2025-03-13 17:00:00
Rat Burana,1741888800,13.6865,100.4925,301.63,304.77,1010,70,8,4.3,195,Clear,clear sky,6.66,2025-03-13 18:00:00
Rat Burana,1741892400,13.6865,100.4925,301.42,304.5,1009,71,20,3.97,188,Clouds,few clouds,6.09,2025-03-13 19:00:00
Rat Burana,1741896000,13.6865,100.4925,301.27,304.33,1009,72,60,3.55,187,Clouds,broken clouds,5.37,2025-03-13 20:00:00
Rat Burana,1741899600,13.6865,100.4925,301.17,304.27,1009,73,73,3.46,180,Clouds,broken clouds,5.04,2025-03-13 21:00:00
Rat Burana,1741903200,13.6865,100.4925,301.1,304.26,1009,74,80,3.08,183,Clouds,broken clouds,5.17,2025-03-13 22:00:00
Rat Burana,1741906800,13.6865,100.4925,300.95,304.07,1010,75,84,2.68,191,Clouds,broken clouds,5.35,2025-03-13 23:00:00
Rat Burana,1741910400,13.6865,100.4925,301.21,304.49,1011,74,100,2.44,186,Clouds,overcast clouds,6.1,2025-03-14 00:00:00
Rat Burana,1741914000,13.6865,100.4925,304.8,308.08,1011,55,100,3.18,177,Clouds,overcast clouds,7.31,2025-03-14 01:00:00
Rat Burana,1741917600,13.6865,100.4925,305.91,310.12,1012,54,100,3.25,179,Clouds,overcast clouds,7.7,2025-03-14 02:00:00
Rat Burana,1741921200,13.6865,100.4925,306.46,310.69,1012,52,100,3.29,184,Clouds,overcast clouds,6.8,2025-03-14 03:00:00
Rat Burana,1741924800,13.6865,100.4925,307.02,311.94,1012,52,99,3.75,186,Clouds,overcast clouds,4.25,2025-03-14 04:00:00
Rat Burana,1741928400,13.6865,100.4925,307.57,313.22,1011,52,88,4.48,183,Clouds,overcast clouds,3.87,2025-03-14 05:00:00
Rat Burana,1741932000,13.6865,100.4925,307.57,312.84,1010,51,65,5.1,184,Clouds,broken clouds,3.85,2025-03-14 06:00:00
Rat Burana,1741935600,13.6865,100.4925,308.69,314.71,1009,49,82,5.31,184,Clouds,broken clouds,3.88,2025-03-14 07:00:00
Rat Burana,1741939200,13.6865,100.4925,308.13,313.78,1009,50,52,4.92,182,Clouds,broken clouds,4.2,2025-03-14 08:00:00
Rat Burana,1741942800,13.6865,100.4925,308.69,314.71,1008,49,43,4.82,180,Clouds,scattered clouds,4.38,2025-03-14 09:00:00
Rat Burana,1741946400,13.6865,100.4925,308.13,314.17,1008,51,35,5.33,177,Clouds,scattered clouds,6.23,2025-03-14 10:00:00
Rat Burana,1741950000,13.6865,100.4925,307.57,312.84,1009,51,31,5.59,175,Clouds,scattered clouds,7.9,2025-03-14 11:00:00
Rat Burana,1741953600,13.6865,100.4925,307.02,311.94,1010,52,5,5.15,179,Clear,clear sky,8.44,2025-03-14 12:00:00
Rat Burana,1741957200,13.6865,100.4925,302.13,305.12,1010,66,10,5.15,183,Clear,clear sky,9.37,2025-03-14 13:00:00
Rat Burana,1741960800,13.6865,100.4925,302.13,305.47,1011,68,24,5.59,184,Clouds,few clouds,9.21,2025-03-14 14:00:00
Rat Burana,1741964400,13.6865,100.4925,302.13,305.83,1011,70,45,5.68,185,Clouds,scattered clouds,9.17,2025-03-14 15:00:00
Rat Burana,1741968000,13.6865,100.4925,302.13,306.02,1011,71,44,5.78,185,Clouds,scattered clouds,9.72,2025-03-14 16:00:00
Rat Burana,1741971600,13.6865,100.4925,302.13,306.02,1010,71,42,5.62,182,Clouds,scattered clouds,10.07,2025-03-14 17:00:00
Rat Burana,1741975200,13.6865,100.4925,301.13,303.91,1010,71,23,4.76,184,Clouds,few clouds,9.25,2025-03-14 18:00:00
Rat Burana,1741978800,13.6865,100.4925,301.13,304.18,1009,73,3,4.81,184,Clear,clear sky,7.8,2025-03-14 19:00:00
Rat Burana,1741982400,13.6865,100.4925,301.13,304.18,1009,73,3,4.53,184,Clear,clear sky,6.95,2025-03-14 20:00:00
Rat Burana,1741986000,13.6865,100.4925,301.13,304.32,1009,74,7,4.3,183,Clear,clear sky,6.51,2025-03-14 21:00:00
Rat Burana,1741989600,13.6865,100.4925,301.13,304.32,1009,74,9,3.99,180,Clear,clear sky,6.34,2025-03-14 22:00:00
Rat Burana,1741993200,13.6865,100.4925,300.13,302.4,1010,75,11,3.76,179,Clouds,few clouds,6.28,2025-03-14 23:00:00
Rat Burana,1741996800,13.6865,100.4925,300.13,302.31,1011,74,59,3.92,181,Clouds,broken clouds,6.7,2025-03-15 00:00:00
Rat Burana,1742000400,13.6865,100.4925,305.12,309.28,1012,57,17,4.36,180,Clouds,few clouds,7.44,2025-03-15 01:00:00
Rat Burana,1742004000,13.6865,100.4925,306.16,310.99,1012,55,32,4.29,183,Clouds,scattered clouds,7.88,2025-03-15 02:00:00
Rat Burana,1742007600,13.6865,100.4925,307.57,313.6,1013,53,27,4.14,187,Clouds,scattered clouds,8.4,2025-03-15 03:00:00
Rat Burana,1742011200,13.6865,100.4925,307.89,313.6,1012,51,24,4.28,190,Clouds,few clouds,5.61,2025-03-15 04:00:00
Rat Burana,1742014800,13.6865,100.4925,308.48,314.62,1011,50,23,4.48,190,Clouds,few clouds,5.22,2025-03-15 05:00:00
Rat Burana,1742018400,13.6865,100.4925,308.55,314.79,1010,50,35,5.13,185,Clouds,scattered clouds,5.64,2025-03-15 06:00:00
Rat Burana,1742022000,13.6865,100.4925,309.18,315.48,1009,48,64,5.63,183,Clouds,broken clouds,6.47,2025-03-15 07:00:00
Rat Burana,1742025600,13.6865,100.4925,309.18,315.48,1008,48,72,5.32,187,Clouds,broken clouds,8.02,2025-03-15 08:00:00
Rat Burana,1742029200,13.6865,100.4925,307.95,312.61,1008,48,74,4.62,190,Clouds,broken clouds,9.54,2025-03-15 09:00:00
Rat Burana,1742032800,13.6865,100.4925,309.05,314.75,1008,47,78,4.8,165,Clouds,broken clouds,9.71,2025-03-15 10:00:00
Rat Burana,1742036400,13.6865,100.4925,307.85,314.85,1008,57,81,5.09,180,Clouds,broken clouds,8.18,2025-03-15 11:00:00
Rat Burana,1742040000,13.6865,100.4925,306.09,313.09,1009,64,71,5.49,181,Clouds,broken clouds,7.42,2025-03-15 12:00:00
Rat Burana,1742043600,13.6865,100.4925,304.13,309.82,1010,67,10,4.5,173,Clear,clear sky,7.83,2025-03-15 13:00:00
Rat Burana,1742047200,13.6865,100.4925,303.13,307.44,1010,67,51,4.64,177,Clouds,broken clouds,8.3,2025-03-15 14:00:00
Rat Burana,1742050800,13.6865,100.4925,302.13,305.65,1010,69,56,4.62,192,Clouds,broken clouds,8.71,2025-03-15 15:00:00
Rat Burana,1742054400,13.6865,100.4925,302.13,306.02,1010,71,65,4.97,193,Rain,moderate rain,8.91,2025-03-15 16:00:00
Rat Burana,1742058000,13.6865,100.4925,302.13,306.21,1010,72,72,4.72,189,Clouds,broken clouds,8.83,2025-03-15 17:00:00
Rat Burana,1742061600,13.6865,100.4925,302.13,306.4,1010,73,77,4.49,189,Clouds,broken clouds,8.73,2025-03-15 18:00:00
Rat Burana,1742065200,13.6865,100.4925,301.13,304.6,1009,76,100,4.59,191,Clouds,overcast clouds,8.01,2025-03-15 19:00:00
Rat Burana,1742068800,13.6865,100.4925,301.13,304.6,1009,76,100,4.38,187,Clouds,overcast clouds,7.23,2025-03-15 20:00:00
Rat Burana,1742072400,13.6865,100.4925,301.13,304.75,1009,77,100,3.92,188,Clouds,overcast clouds,6.81,2025-03-15 21:00:00
Rat Burana,1742076000,13.6865,100.4925,301.13,304.75,1009,77,100,3.65,183,Clouds,overcast clouds,6.91,2025-03-15 22:00:00
Rat Burana,1742079600,13.6865,100.4925,301.13,304.75,1010,77,100,3.57,176,Clouds,overcast clouds,7.43,2025-03-15 23:00:00
Rat Burana,1742083200,13.6865,100.4925,301.13,304.6,1011,76,98,3.05,179,Clouds,overcast clouds,8.81,2025-03-16 00:00:00
Rat Burana,1742086800,13.6865,100.4925,305.55,309.93,1011,56,75,3.61,182,Clouds,broken clouds,32.44,2025-03-16 01:00:00
Rat Burana,1742090400,13.6865,100.4925,306.66,311.8,1012,54,90,3.51,193,Clouds,overcast clouds,36.94,2025-03-16 02:00:00
Rat Burana,1742094000,13.6865,100.4925,307.36,313.09,1012,53,93,3.8,189,Clouds,overcast clouds,39.75,2025-03-16 03:00:00
Rat Burana,1742097600,13.6865,100.4925,308.55,315.21,1011,51,94,4.34,186,Clouds,overcast clouds,27.11,2025-03-16 04:00:00
Rat Burana,1742101200,13.6865,100.4925,309.22,316.22,1010,50,78,4.36,178,Clouds,broken clouds,28.75,2025-03-16 05:00:00
Rat Burana,1742104800,13.6865,100.4925,309.82,316.82,1009,48,58,4.5,175,Clouds,broken clouds,32.95,2025-03-16 06:00:00
Rat Burana,1742108400,13.6865,100.4925,310.31,317.31,1008,48,8,4.93,169,Clear,clear sky,34.87,2025-03-16 07:00:00
Rat Burana,1742112000,13.6865,100.4925,310.33,317.33,1007,47,10,5.29,174,Clear,clear sky,36.97,2025-03-16 08:00:00
Rat Burana,1742115600,13.6865,100.4925,310.33,317.33,1006,47,15,5.24,179,Clouds,few clouds,40.54,2025-03-16 09:00:00
Rat Burana,1742119200,13.6865,100.4925,310.16,317.16,1006,47,34,6.3,156,Clouds,scattered clouds,44.36,2025-03-16 10:00:00
Rat Burana,1742122800,13.6865,100.4925,308.13,314.17,1006,51,46,5.95,162,Clouds,scattered clouds,51.18,2025-03-16 11:00:00
Rat Burana,1742126400,13.6865,100.4925,306.13,310.92,1008,55,40,4.07,118,Clouds,scattered clouds,63.5,2025-03-16 12:00:00
Rat Burana,1742130000,13.6865,100.4925,302.23,306.84,1009,74,15,4.98,129,Clouds,few clouds,82.85,2025-03-16 13:00:00
Rat Burana,1742133600,13.6865,100.4925,303.73,309.1,1010,68,21,4.73,152,Clouds,few clouds,80.38,2025-03-16 14:00:00
Rat Burana,1742137200,13.6865,100.4925,304.78,310.55,1010,64,36,4.92,191,Clouds,scattered clouds,69.33,2025-03-16 15:00:00
Rat Burana,1742140800,13.6865,100.4925,304.78,311.17,1010,66,35,5.07,190,Clouds,scattered clouds,60.1,2025-03-16 16:00:00
Rat Burana,1742144400,13.6865,100.4925,304.23,310.66,1010,69,30,4.88,188,Clouds,scattered clouds,54.89,2025-03-16 17:00:00
Rat Burana,1742148000,13.6865,100.4925,304.21,310.31,1009,68,36,5.46,188,Clouds,scattered clouds,52.62,2025-03-16 18:00:00
Rat Burana,1742151600,13.6865,100.4925,304.21,310.31,1008,68,10,4.83,178,Clear,clear sky,49.11,2025-03-16 19:00:00
Rat Burana,1742155200,13.6865,100.4925,304.21,310.31,1008,68,13,4.45,178,Clouds,few clouds,50.2,2025-03-16 20:00:00
Rat Burana,1742158800,13.6865,100.4925,303.64,308.88,1008,68,12,3.83,172,Clouds,few clouds,58.82,2025-03-16 21:00:00
Rat Burana,1742162400,13.6865,100.4925,303.61,308.81,1009,68,17,3.93,154,Clouds,few clouds,72.04,2025-03-16 22:00:00
Rat Burana,1742166000,13.6865,100.4925,303.61,308.81,1009,68,24,3.31,148,Clouds,few clouds,87.0,2025-03-16 23:00:00
Rat Burana,1742169600,13.6865,100.4925,303.59,308.76,1010,68,36,2.8,155,Clouds,scattered clouds,98.57,2025-03-17 00:00:00
Rat Burana,1742173200,13.6865,100.4925,300.13,302.05,1011,71,25,3.25,148,Clouds,scattered clouds,76.66,2025-03-17 01:00:00
Rat Burana,1742176800,13.6865,100.4925,305.25,311.41,1012,63,17,3.96,144,Clouds,few clouds,68.78,2025-03-17 02:00:00
Rat Burana,1742180400,13.6865,100.4925,306.48,313.15,1012,59,13,4.19,147,Clouds,few clouds,65.35,2025-03-17 03:00:00
Rat Burana,1742184000,13.6865,100.4925,307.5,313.43,1012,53,10,4.03,153,Clear,clear sky,43.57,2025-03-17 04:00:00
Rat Burana,1742187600,13.6865,100.4925,308.97,315.83,1011,50,10,3.97,163,Clear,clear sky,45.8,2025-03-17 05:00:00
Rat Burana,1742191200,13.6865,100.4925,308.17,314.27,1010,51,15,4.72,180,Clouds,few clouds,52.68,2025-03-17 06:00:00
Rat Burana,1742194800,13.6865,100.4925,307.61,313.31,1009,52,98,5.74,188,Clouds,overcast clouds,51.36,2025-03-17 07:00:00
Rat Burana,1742198400,13.6865,100.4925,307.54,313.52,1008,53,97,5.58,190,Clouds,overcast clouds,44.36,2025-03-17 08:00:00
Rat Burana,1742202000,13.6865,100.4925,308.72,315.64,1008,51,97,5.24,183,Clouds,overcast clouds,35.08,2025-03-17 09:00:00
Rat Burana,1742205600,13.6865,100.4925,307.13,311.5,1008,50,97,4.05,181,Clouds,overcast clouds,29.25,2025-03-17 10:00:00
Rat Burana,1742209200,13.6865,100.4925,307.05,312.72,1008,54,97,4.23,178,Clouds,overcast clouds,29.15,2025-03-17 11:00:00
Rat Burana,1742212800,13.6865,100.4925,305.43,310.57,1009,59,83,5.55,162,Clouds,broken clouds,27.55,2025-03-17 12:00:00
Rat Burana,1742216400,13.6865,100.4925,304.78,309.95,1010,62,11,5.54,163,Clouds,few clouds,32.4,2025-03-17 13:00:00
Rat Burana,1742220000,13.6865,100.4925,304.23,309.22,1011,64,11,5.25,181,Clouds,few clouds,36.22,2025-03-17 14:00:00
Rat Burana,1742223600,13.6865,100.4925,304.78,310.25,1012,63,9,5.16,187,Clear,clear sky,33.08,2025-03-17 15:00:00
Rat Burana,1742227200,13.6865,100.4925,303.13,308.38,1012,71,9,5.26,186,Clear,clear sky,29.52,2025-03-17 16:00:00
Rat Burana,1742230800,13.6865,100.4925,304.21,310.02,1012,67,9,4.8,193,Clear,clear sky,28.53,2025-03-17 17:00:00
Rat Burana,1742234400,13.6865,100.4925,304.21,310.02,1011,67,11,3.45,193,Clouds,few clouds,31.39,2025-03-17 18:00:00
